FID,uniID,SumAllYr,Sum2018,Sum2017,Sum2016,x_utm,y_utm,x_wgs,y_wgs,Aspect,Slope,Elev,KDF,Shrub_Cov,NDVI,Solar
4244,58307,0,0,0,0,261061.501500000013039,3890161.450300000142306,-119.622183000000007,35.125988000000000,329.0360107,4.1687398,743.000000000000000,0.0000000,0.0662971,0.2274510,378220.000000000000000
4245,56254,0,0,0,0,259841.501500000013039,3890041.450300000142306,-119.635524000000004,35.124617000000001,104.0360031,2.9503500,699.000000000000000,0.0009336,0.0095177,0.2338140,379750.000000000000000
4246,40760,0,0,0,0,262041.501500000013039,3889101.450300000142306,-119.611132999999995,35.116672000000001,262.8750000,5.7547402,757.000000000000000,0.0000000,0.0585548,0.2407550,380689.000000000000000
4247,54280,0,0,0,0,260201.501500000013039,3889921.450300000142306,-119.631542999999994,35.123621999999997,135.0000000,0.5064150,706.000000000000000,0.0000000,0.0024577,0.2354940,380069.000000000000000
4248,39730,8,0,3,5,261361.501500000013039,3889041.450300000142306,-119.618571000000003,35.115969999999997,284.0360107,5.8851299,726.000000000000000,0.0122881,0.0000548,0.2392520,378188.000000000000000
4249,58629,0,0,0,0,260861.501500000013039,3890181.450300000142306,-119.624381999999997,35.126120999999998,251.5650024,1.1322600,735.000000000000000,0.0000000,0.0000000,0.2222450,381290.000000000000000
4250,38095,0,0,0,0,261861.501500000013039,3888941.450300000142306,-119.613061000000002,35.115188000000003,135.0000000,0.5064150,742.000000000000000,0.0000000,0.0000000,0.2548930,381449.000000000000000
4251,35751,0,0,0,0,261461.501500000013039,3888801.450300000142306,-119.617405000000005,35.113832000000002,191.3099976,1.8253300,730.000000000000000,0.0000244,0.0175942,0.2441950,382055.000000000000000
4252,36044,0,0,0,0,260681.501500000013039,3888821.450300000142306,-119.625962000000001,35.113827000000001,244.9830017,5.9065700,704.000000000000000,0.0003556,0.0328849,0.2273590,379762.000000000000000
4253,62621,0,0,0,0,261021.501500000013039,3890421.450300000142306,-119.622697000000002,35.128320000000002,273.0130005,6.7814498,748.000000000000000,0.0000000,0.0048614,0.2258360,378548.000000000000000
4254,38398,2,1,1,0,261281.501500000013039,3888961.450300000142306,-119.619425000000007,35.115231000000001,0.0000000,1.4321001,722.000000000000000,0.0017834,0.0155234,0.2599400,379432.000000000000000
4255,31070,0,0,0,0,260801.501500000013039,3888521.450300000142306,-119.624560000000002,35.111153000000002,270.0000000,1.4321001,704.000000000000000,0.0000000,0.0255199,0.2291110,380131.000000000000000
4256,48024,0,0,0,0,261241.501500000013039,3889541.450300000142306,-119.620030999999997,35.120446000000001,261.0270081,6.8552599,738.000000000000000,0.0000141,0.0401029,0.2307890,379459.000000000000000
4257,53272,0,0,0,0,259961.501500000013039,3889861.450300000142306,-119.634156000000004,35.123024000000001,275.1940002,3.9490600,697.000000000000000,0.0000000,0.0031317,0.2194850,378923.000000000000000
4258,38420,0,0,0,0,261721.501500000013039,3888961.450300000142306,-119.614600999999993,35.115335000000002,206.5650024,1.6010500,739.000000000000000,0.0002233,0.0121384,0.2364420,382093.000000000000000
4259,46698,0,0,0,0,261281.501500000013039,3889461.450300000142306,-119.619568999999998,35.119734999999999,251.5650024,4.5202298,747.000000000000000,0.0000000,0.0000000,0.1264510,381636.000000000000000
4260,44040,0,0,0,0,261241.501500000013039,3889301.450300000142306,-119.619961000000004,35.118284000000003,153.4349976,3.1996000,734.000000000000000,0.0000806,0.0041819,0.1406270,382273.000000000000000
4261,47049,0,0,0,0,261661.501500000013039,3889481.450300000142306,-119.615409000000000,35.120004999999999,188.9730072,6.8552599,747.000000000000000,0.0000000,0.0067404,0.1790190,382975.000000000000000
4262,42959,0,0,0,0,259541.501500000013039,3889241.450300000142306,-119.638581000000002,35.117339000000001,90.0000000,0.7161600,684.000000000000000,0.0000340,0.0087919,0.2197170,379466.000000000000000
4263,38015,0,0,0,0,260261.501500000013039,3888941.450300000142306,-119.630600999999999,35.114807999999996,261.8699951,2.5304899,692.000000000000000,0.0000009,0.0004519,0.2442690,379626.000000000000000
4264,36358,0,0,0,0,260321.501500000013039,3888841.450300000142306,-119.629913999999999,35.113922000000002,296.5650024,1.6010500,694.000000000000000,0.0000000,0.0051136,0.2471750,379223.000000000000000
4265,38002,0,0,0,0,260001.501500000013039,3888941.450300000142306,-119.633450999999994,35.114745999999997,188.1300049,2.5304899,689.000000000000000,0.0000394,0.0089376,0.2222100,380794.000000000000000
4266,62619,0,0,0,0,260981.501500000013039,3890421.450300000142306,-119.623135000000005,35.128310999999997,270.0000000,2.8624101,747.000000000000000,0.0000000,0.0038604,0.2036390,380959.000000000000000
4267,49305,0,0,0,0,260301.501500000013039,3889621.450300000142306,-119.630358999999999,35.120942999999997,225.0000000,2.0248699,704.000000000000000,0.0003289,0.0394621,0.2043370,380715.000000000000000
4268,47644,0,0,0,0,260281.501500000013039,3889521.450300000142306,-119.630549000000002,35.120037000000004,90.0000000,0.7161600,705.000000000000000,0.0013236,0.0440679,0.1738550,380221.000000000000000
4269,39085,0,0,0,0,261741.501500000013039,3889001.450300000142306,-119.614393000000007,35.115699999999997,225.0000000,2.0248699,740.000000000000000,0.0004429,0.0131830,0.2334360,382043.000000000000000
4270,49010,0,0,0,0,261041.501500000013039,3889601.450300000142306,-119.622241000000002,35.120939000000000,321.3399963,4.5761399,731.000000000000000,0.0003176,0.0010857,0.2365050,377881.000000000000000
4271,47030,0,0,0,0,261281.501500000013039,3889481.450300000142306,-119.619574999999998,35.119914999999999,282.5289917,6.5740099,747.000000000000000,0.0000000,0.0000000,0.1290690,378742.000000000000000
4272,55963,0,0,0,0,260661.501500000013039,3890021.450300000142306,-119.626527999999993,35.124631999999998,225.0000000,1.0127500,724.000000000000000,0.0000000,0.0217502,0.2003990,381211.000000000000000
4273,36391,1,0,0,1,260981.501500000013039,3888841.450300000142306,-119.622679000000005,35.114078999999997,288.4349976,3.3932500,711.000000000000000,0.0075047,0.0782528,0.2306170,379093.000000000000000
4274,56625,0,0,0,0,260621.501500000013039,3890061.450300000142306,-119.626977999999994,35.124983000000000,234.4620056,3.0775199,725.000000000000000,0.0000000,0.0000945,0.2265460,381499.000000000000000
4275,59971,0,0,0,0,261141.501500000013039,3890261.450300000142306,-119.621335000000002,35.126908000000000,206.5650024,4.7931800,740.000000000000000,0.0000000,0.0171071,0.2109990,381985.000000000000000
4276,55322,0,0,0,0,261121.501500000013039,3889981.450300000142306,-119.621472999999995,35.124381000000000,170.5379944,4.3480902,746.000000000000000,0.0000000,0.0006428,0.1207090,383027.000000000000000
4277,42968,0,0,0,0,259721.501500000013039,3889241.450300000142306,-119.636607999999995,35.117381999999999,135.0000000,2.0248699,684.000000000000000,0.0000857,0.0038154,0.2150510,380006.000000000000000
4278,41420,0,0,0,0,261961.501500000013039,3889141.450300000142306,-119.612021999999996,35.117013000000000,236.3099976,5.1506500,754.000000000000000,0.0000000,0.0238211,0.2394310,382258.000000000000000
4279,49662,0,0,0,0,260801.501500000013039,3889641.450300000142306,-119.624882999999997,35.121242000000002,-1.0000000,0.0000000,724.000000000000000,0.0031010,0.0599818,0.1963230,380892.000000000000000
4280,33738,0,0,0,0,261041.501500000013039,3888681.450300000142306,-119.621975000000006,35.112651999999997,225.0000000,3.0357201,716.000000000000000,0.0002587,0.0025851,0.2519000,381485.000000000000000
4281,33740,0,0,0,0,261081.501500000013039,3888681.450300000142306,-119.621536000000006,35.112661000000003,232.1250000,4.0760598,718.000000000000000,0.0000364,0.0099960,0.2424990,381371.000000000000000
4282,45992,3,3,0,0,260441.501500000013039,3889421.450300000142306,-119.628765999999999,35.119174999999998,135.0000000,1.5189300,706.000000000000000,0.0074496,0.0511711,0.2075680,380539.000000000000000
4283,47063,0,0,0,0,261941.501500000013039,3889481.450300000142306,-119.612339000000006,35.120071000000003,249.7749939,7.2126002,761.000000000000000,0.0000000,0.0000000,0.2270370,380945.000000000000000
4284,42671,0,0,0,0,260421.501500000013039,3889221.450300000142306,-119.628928000000002,35.117367999999999,213.6900024,2.5805399,704.000000000000000,0.0007145,0.0047417,0.2313080,381140.000000000000000
4285,39706,0,0,0,0,260881.501500000013039,3889041.450300000142306,-119.623833000000005,35.115856000000001,329.0360107,2.0871301,709.000000000000000,0.0036910,0.1070920,0.2188370,378991.000000000000000
4286,39341,0,0,0,0,260221.501500000013039,3889021.450300000142306,-119.631062000000000,35.115518999999999,217.8750000,4.0760598,693.000000000000000,0.0001491,0.0029380,0.2366900,380717.000000000000000
4287,45358,0,0,0,0,261041.501500000013039,3889381.450300000142306,-119.622176999999994,35.118957000000002,236.3099976,5.1506500,724.000000000000000,0.0001130,0.0183821,0.2259450,381169.000000000000000
4288,47041,0,0,0,0,261501.501500000013039,3889481.450300000142306,-119.617163000000005,35.119967000000003,118.0719986,11.9968996,736.000000000000000,0.0000000,0.0000976,0.1865790,375239.000000000000000
4289,37104,0,0,0,0,261961.501500000013039,3888881.450300000142306,-119.611947000000001,35.114671000000001,150.9450073,3.6817801,742.000000000000000,0.0000000,0.0000000,0.2528610,382220.000000000000000
4290,48612,0,0,0,0,259721.501500000013039,3889581.450300000142306,-119.636706000000004,35.120443999999999,225.0000000,4.0446901,694.000000000000000,0.0000000,0.0004056,0.2284350,380703.000000000000000
4291,42961,0,0,0,0,259581.501500000013039,3889241.450300000142306,-119.638142000000002,35.117348000000000,341.5650024,2.2636399,684.000000000000000,0.0000000,0.0035020,0.2205270,377994.000000000000000
4292,53595,0,0,0,0,259781.501500000013039,3889881.450300000142306,-119.636135999999993,35.123161000000003,195.2550049,4.0760598,695.000000000000000,0.0000085,0.0110053,0.2189600,381229.000000000000000
4293,36424,0,0,0,0,261641.501500000013039,3888841.450300000142306,-119.615443999999997,35.114235000000001,206.5650024,3.1996000,734.000000000000000,0.0005752,0.0000000,0.2297830,382359.000000000000000
4294,45321,1,1,0,0,260301.501500000013039,3889381.450300000142306,-119.630290000000002,35.118780999999998,270.0000000,1.4321001,699.000000000000000,0.0047615,0.0378132,0.2172360,379892.000000000000000
4295,45674,0,0,0,0,260721.501500000013039,3889401.450300000142306,-119.625691000000003,35.119061000000002,243.4349976,3.1996000,715.000000000000000,0.0003863,0.0280278,0.2388620,380982.000000000000000
4296,39007,0,0,0,0,260181.501500000013039,3889001.450300000142306,-119.631495000000001,35.115330000000000,206.5650024,1.6010500,691.000000000000000,0.0000125,0.0040368,0.2297580,380412.000000000000000
4297,55013,0,0,0,0,261581.501500000013039,3889961.450300000142306,-119.616423999999995,35.124310000000001,270.0000000,2.8624101,758.000000000000000,0.0000000,0.0328176,0.2368180,381503.000000000000000
4298,57990,0,0,0,0,261361.501500000013039,3890141.450300000142306,-119.618887999999998,35.125878999999998,263.6600037,6.4579501,758.000000000000000,0.0000000,0.0034910,0.2017790,380354.000000000000000
4299,36352,0,0,0,0,260201.501500000013039,3888841.450300000142306,-119.631229000000005,35.113892999999997,239.0359955,2.0871301,692.000000000000000,0.0000000,0.0007990,0.2274690,380234.000000000000000
4300,57603,0,0,0,0,260261.501500000013039,3890121.450300000142306,-119.630943000000002,35.125436999999998,258.6900024,1.8253300,711.000000000000000,0.0000000,0.0494673,0.2346330,380479.000000000000000
4301,33433,0,0,0,0,261581.501500000013039,3888661.450300000142306,-119.616049000000004,35.112599000000003,202.3800049,6.5548201,726.000000000000000,0.0000000,0.0184932,0.2268640,382149.000000000000000
4302,34348,0,0,0,0,259961.501500000013039,3888721.450300000142306,-119.633825999999999,35.112755000000000,108.4349976,1.1322600,688.000000000000000,0.0011420,0.0012040,0.2164090,379809.000000000000000
4303,30729,0,0,0,0,260621.501500000013039,3888501.450300000142306,-119.626526999999996,35.110930000000003,174.8059998,3.9490600,700.000000000000000,0.0000000,0.0474880,0.2427870,381082.000000000000000
4304,39383,0,0,0,0,261061.501500000013039,3889021.450300000142306,-119.621853999999999,35.115718999999999,232.1250000,4.0760598,716.000000000000000,0.0025498,0.0054904,0.2283640,381206.000000000000000
4305,41303,0,0,0,0,259621.501500000013039,3889141.450300000142306,-119.637675000000002,35.116456999999997,147.5290070,4.6587400,683.000000000000000,0.0000013,0.0042634,0.2182410,380439.000000000000000
4306,44953,0,0,0,0,259581.501500000013039,3889361.450300000142306,-119.638176999999999,35.118428999999999,225.0000000,3.5404799,684.000000000000000,0.0000000,0.0023959,0.2299850,380250.000000000000000
4307,52687,0,0,0,0,261541.501500000013039,3889821.450300000142306,-119.616821999999999,35.123038999999999,263.6600037,3.2392700,752.000000000000000,0.0000000,0.0137481,0.2287950,381410.000000000000000
4308,51351,0,0,0,0,261381.501500000013039,3889741.450300000142306,-119.618553000000006,35.122280000000003,180.0000000,1.4321001,747.000000000000000,0.0000000,0.0010197,0.2370100,382347.000000000000000
4309,40425,0,0,0,0,261981.501500000013039,3889081.450300000142306,-119.611784999999998,35.116477000000003,243.4349976,3.1996000,751.000000000000000,0.0000000,0.0003073,0.2347870,382019.000000000000000
4310,57587,0,0,0,0,259941.501500000013039,3890121.450300000142306,-119.634450999999999,35.125360999999998,236.3099976,2.5805399,703.000000000000000,0.0000000,0.0432829,0.2179220,380683.000000000000000
4311,39350,0,0,0,0,260401.501500000013039,3889021.450300000142306,-119.629088999999993,35.115561999999997,185.1940002,3.9490600,698.000000000000000,0.0000335,0.0004205,0.2414330,381318.000000000000000
4312,41041,0,0,0,0,261021.501500000013039,3889121.450300000142306,-119.622320999999999,35.116610000000001,284.0360107,2.9503500,715.000000000000000,0.0023901,0.0000844,0.2318630,379648.000000000000000
4313,40079,1,0,1,0,261701.501500000013039,3889061.450300000142306,-119.614849000000007,35.116230999999999,225.0000000,4.0446901,741.000000000000000,0.0020611,0.0224646,0.1983990,382334.000000000000000
4314,44992,0,0,0,0,260361.501500000013039,3889361.450300000142306,-119.629626000000002,35.118614999999998,225.0000000,3.0357201,702.000000000000000,0.0066489,0.0372237,0.2124690,380866.000000000000000
4315,57962,0,0,0,0,260801.501500000013039,3890141.450300000142306,-119.625028000000000,35.125745999999999,185.1940002,3.9490600,734.000000000000000,0.0000000,0.0000000,0.2155390,382648.000000000000000
4316,46302,0,0,0,0,260001.501500000013039,3889441.450300000142306,-119.633595999999997,35.119250000000001,210.9640045,2.0871301,692.000000000000000,0.0000751,0.0162462,0.2203250,380456.000000000000000
4317,33734,3,0,0,3,260961.501500000013039,3888681.450300000142306,-119.622851999999995,35.112633000000002,246.8009949,2.7251401,712.000000000000000,0.0007729,0.0072576,0.2319680,380816.000000000000000
4318,61299,0,0,0,0,261141.501500000013039,3890341.450300000142306,-119.621358000000001,35.127628000000001,218.6600037,9.0946398,753.000000000000000,0.0000000,0.0197357,0.2188000,381817.000000000000000
4319,49026,0,0,0,0,261361.501500000013039,3889601.450300000142306,-119.618731999999994,35.121015000000000,303.6900024,5.1506500,742.000000000000000,0.0000000,0.0584585,0.2175150,378084.000000000000000
4320,42419,0,0,0,0,262021.501500000013039,3889201.450300000142306,-119.611380999999994,35.117567999999999,270.0000000,1.4321001,761.000000000000000,0.0000000,0.0191645,0.2344680,381931.000000000000000
4321,54968,0,0,0,0,260681.501500000013039,3889961.450300000142306,-119.626292000000007,35.124096000000002,243.4349976,1.6010500,725.000000000000000,0.0000000,0.0081796,0.2000970,381235.000000000000000
4322,46300,0,0,0,0,259961.501500000013039,3889441.450300000142306,-119.634034000000000,35.119241000000002,180.0000000,0.7161600,692.000000000000000,0.0000525,0.0028072,0.2184120,380041.000000000000000
4323,38721,0,0,0,0,261101.501500000013039,3888981.450300000142306,-119.621403999999998,35.115367999999997,276.3399963,3.2392700,718.000000000000000,0.0018761,0.0180427,0.2449160,380004.000000000000000
4324,42422,0,0,0,0,262081.501500000013039,3889201.450300000142306,-119.610724000000005,35.117581999999999,285.9450073,10.3150997,763.000000000000000,0.0000000,0.0069067,0.2250640,375005.000000000000000
